audio_source,audio_path,sampling_rate,transcript,toxicity,split,toxic_spans_text,BIO_Tag,start_sec,end_sec,duration,__row_id,pseudo_speaker_id,duration_recomputed
fosd,fosd_19099.wav,16000,bạn có thê giới thiệu một số địa điểm tham quan trong ngày không,0,train,[],[],,,6.144,14063,SPEAKER_00131,6.144
fosd,fosd_18370.wav,16000,"Người dân bức xúc , vì cho rằng bất hợp lý .",0,external_non_toxic,[],[],,,5.136,14064,SPEAKER_04874,5.136
fosd,fosd_8088.wav,16000,trong việc trang trí và trau chuốt từng bài viết,0,train,[],[],,,3.648,14065,SPEAKER_00159,3.648
fosd,fosd_12468.wav,16000,tôi thực hiện nhiệm vụ mình nghiêm chỉnh và trung thực,0,external_non_toxic,[],[],,,4.032,14066,SPEAKER_01157,4.032
fosd,fosd_17647.wav,16000,"Mấy tháng học cùng , Xuân không nói gì , chỉ lặng lẽ quan sát Thà .",0,external_non_toxic,[],[],,,6.0,14067,SPEAKER_01037,6.0
fosd,fosd_24544.wav,16000,"Rõ ràng , phần đông các nước muốn chấp thuận điều này .",0,train,[],[],,,3.936,14068,SPEAKER_00026,3.936
vitosa,vitosa_train_5811.wav,16000,cái con dì hai là cái con đĩ mất dạy cái con mà ca sĩ tuấn phong cái ca sĩ tuấn phong tự bịa hông có giấy phép gì hết trơn á ca mà ca ẩu ca lót ca đồ á,1,train,[],[],,,8.826625,14069,,8.826625
vitosa,vitosa_validation_156.wav,16000,gay là gay slay con cặc,1,validation,[],[],,,2.715,14070,,2.715
fosd,fosd_13506.wav,16000,"đường chỉ bị bung rồi , chị may nó lại được không",0,external_non_toxic,[],[],,,3.096,14071,SPEAKER_00077,3.096
fosd,fosd_7069.wav,16000,làm ơn nối máy tôi với cảnh sát,0,external_non_toxic,[],[],,,1.92,14072,SPEAKER_02054,1.92
fosd,fosd_21734.wav,16000,"Nay , với chính sách mới , quyết định găm giữ sẽ phải cân nhắc .",0,external_non_toxic,[],[],,,5.616,14073,SPEAKER_00294,5.616
common_voice,cv_80.wav,16000,Vợ tôi cũng bị một chiếc xe như vậy,0,validation,[],[],,,4.284,14074,SPEAKER_02001,4.284
common_voice,cv_1514.wav,16000,Chúng tôi đang cố gắng thu xếp,0,validation,[],[],,,3.06,14075,SPEAKER_02381,3.06
fosd,fosd_13666.wav,16000,ti vi tăng âm lượng đến hai,0,external_non_toxic,[],[],,,2.112,14076,SPEAKER_01646,2.112
fosd,fosd_21451.wav,16000,chúng tôi có thể dành cho bạn một chỗ lúc chín giờ,0,external_non_toxic,[],[],,,8.28,14077,SPEAKER_02582,8.28
retrieval,yWzBn8fVY0Q_29.wav,16000,,0,train,[],[],133.634,143.006,9.372,14078,SPEAKER_00013,9.372
fosd,fosd_24059.wav,16000,"Bé tên Kim Bảo , đã được mười tháng tuổi rồi đấy .",0,train,[],[],,,4.824,14079,SPEAKER_00424,4.824
retrieval,R6g946lCMPs_44.wav,16000,,0,train,[],[],,,4.22,14080,SPEAKER_02096,4.22
fosd,fosd_13065.wav,16000,không vấn đề tôi đang đọc tờ báo này,0,external_non_toxic,[],[],,,2.256,14081,SPEAKER_00048,2.256
vitosa,vitosa_validation_55.wav,16000,nãy giờ xin tiền mấy chục đồng mua cái lưỡi bò hông ai cho hết chơn á giờ hello hello cái quần què dì hello hoài mắc mệt quá,1,validation,[],[],,,6.779875,14082,,6.779875
vitosa,vitosa_validation_1947.wav,16000,thì cảm thấy là cảm thấy là địt con mẹ mày sao sao á,1,validation,[],[],,,5.30875,14083,,5.30875
vitosa,vitosa_train_3014.wav,16000,trong những người đầu tiên thử nghiệm dịch vụ trai bao số một châu phi với các dịch vụ ưu đãi kích thích tình dục như thông đít,1,train,[],[],,,5.7480625,14084,,5.7480625
retrieval,eZzbPdsQtXU_49.wav,16000,,0,train,[],[],501.186,507.166,5.98,14085,SPEAKER_00844,5.98
fosd,fosd_10790.wav,16000,chúng tôi ngồi ở ngoài được không,0,external_non_toxic,[],[],,,1.896,14086,SPEAKER_00150,1.896
retrieval,mp6jA2Zd8Js_63.wav,16000,,0,train,[],[],1379.106,1390.462,11.356,14087,SPEAKER_00035,11.356
fosd,fosd_24870.wav,16000,"Tôi cố gắng hạn chế tiêu tiền , để dành cho những thứ thật muốn mua .",0,train,[],[],,,6.384,14088,SPEAKER_05225,6.384
fosd,fosd_11476.wav,16000,#NAME?,0,external_non_toxic,[],[],,,4.44,14089,SPEAKER_00789,4.44
common_voice,cv_1602.wav,16000,Ở đây cũng mới có điện lắp về,0,validation,[],[],,,3.996,14090,SPEAKER_03304,3.996
vitosa,vitosa_validation_22.wav,16000,tự nhiên địt mẹ mày dô đơm phát địt mẹ mày banh mặt lồn ra mà xông dậy luôn á hả dậy làm khỉ luôn hả em cảm ơn em nhiều nha,1,validation,[],[],,,9.7055625,14091,,9.7055625
fosd,fosd_15173.wav,16000,"Đặc biệt là với pin xe , có thể ngang ngửa với giá xe .",0,train,[],[],,,4.056,14092,SPEAKER_00154,4.056
vitosa,vitosa_test_1952.wav,16000,không có dựa trên tiêu chuẩn gì để cho rằng họ giới hạn cả rõ ràng là mình đã muốn được trước nên cái mất.,0,test,[],[],,,7.0,14093,,7.0
fosd,fosd_1071.wav,16000,hình như tôi đã để cái ví trong cửa hàng của anh,0,train,[],[],,,3.96,14094,SPEAKER_00202,3.96
vitosa,vitosa_train_8136.wav,16000,là tuổi trẻ bố mày có hạn thôi cả tuổi thanh xuân bố mày không thể đợi mày được hiểu hong đợi cái lồn bây giờ này,1,train,[],[],,,9.52275,14095,,9.52275
vitosa,vitosa_test_1301.wav,16000,thèm thèm về nhà hút giùm cái cái lồn gì cọc dữ vậy trời đánh đi mấy con chó,1,test,"['cái lồn', 'mấy con chó']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'I-T']",,,7.1119375,14096,,7.1119375
vitosa,vitosa_test_1144.wav,16000,cái lồn con đĩ mẹ,1,test,['lồn con đĩ mẹ'],"['O', 'B-T', 'I-T', 'I-T', 'I-T']",,,3.3839375,14097,,3.3839375
fosd,fosd_15497.wav,16000,"Tất cả , tất cả đều vô cùng thiêng liêng .",0,external_non_toxic,[],[],,,3.576,14098,SPEAKER_01337,3.576
fosd,fosd_17402.wav,16000,"Hưởng không khí của tự do , làm những gì mình thích .",0,train,[],[],,,5.808,14099,SPEAKER_00751,5.808
common_voice,cv_4208.wav,16000,và mong được gặp bà thầy ấy nói chuyện,0,validation,[],[],,,5.436,14100,SPEAKER_00082,5.436
fosd,fosd_435.wav,16000,nguồn nước ở đây đã bị nhiễm mặn nhiễm phèn và nhiễm khuẩn bởi thói quen thải rác trực tiếp ra sông lượng thuốc trừ sâu dùng trong nông nghiệp và việc xây cầu cảng ở cuối dòng sông cũng là lý do,0,external_non_toxic,[],[],,,12.384,14101,SPEAKER_01565,12.384
vitosa,vitosa_test_270.wav,16000,tattoo như con cặc đụ má mày tattoo cái đằng sau lưng mà đụ má mày đi khoe cái lồn má mày hay gì đụ má bạn tao tattoo hết cái quần đụ má tụi nó đéo khoe tụi nó đi làm,1,test,"['con cặc đụ má mày', 'đụ má mày', 'lồn má mày', 'đụ má', 'đụ má', 'đéo']","['O', 'O', 'B-T', 'I-T', 'I-T', 'I-T', 'I-T', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'I-T', 'O', 'O', 'O', 'B-T', 'I-T', 'I-T', 'O', 'O', 'B-T', 'I-T', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'O', 'O', 'B-T', 'O', 'O', 'O', 'O', 'O']",,,6.64925,14102,,6.64925
fosd,fosd_24281.wav,16000,tôi đang tìm mua một cái bình bằng đồng chất lượng tốt nhất,0,train,[],[],,,4.536,14103,SPEAKER_00424,4.536
fosd,fosd_11344.wav,16000,đây là những gì anh gọi,0,external_non_toxic,[],[],,,1.752,14104,SPEAKER_00247,1.752
vitosa,vitosa_test_1911.wav,16000,ui bánh ở đây không ngon nha ăn như đấm buồi vào sóng ấy,1,test,['buồi'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'O', 'O', 'O']",,,3.4361875,14105,,3.4361875
vitosa,vitosa_train_4614.wav,16000,how to say oni chan a baka in vietnamese thằng anh hai óc chó óc chó óc chó,1,train,[],[],,,7.1194375,14106,,7.1194375
fosd,fosd_21688.wav,16000,"Trên thế giới , có khá nhiều trường hợp giống cụ Uông .",0,external_non_toxic,[],[],,,4.896,14107,SPEAKER_00622,4.896
fosd,fosd_7323.wav,16000,đang làm nhiệm vụ canh gác bảo tàng,0,train,[],[],,,2.544,14108,SPEAKER_00218,2.544
fosd,fosd_15700.wav,16000,làm ơn cho tôi biết khi nào máy bay sẽ cất cánh,0,train,[],[],,,4.896,14109,SPEAKER_00031,4.896
fosd,fosd_18006.wav,16000,"Nghe đã là một điều tốt , xem và nghe là một điều tốt hơn .",0,train,[],[],,,4.344,14110,SPEAKER_00209,4.344
vitosa,vitosa_train_7207.wav,16000,đâm lồn tao phi vào mồm cái con đĩ mẹ nhà mày cái thằng đầu buồi cuốn giẻ đít chẻ làm đôi nết vô tình thì ngàn năm trôi mãi đời con mẹ mày mãi mãi cũng chỉ là cave lồn xe,1,train,[],[],,,8.739375,14111,,8.739375
retrieval,eAqR-ptRBkk_53.wav,16000,,0,train,[],[],701.026,712.19,11.164,14112,SPEAKER_00013,11.164
vitosa,vitosa_train_3257.wav,16000,cái thằng miền nam lại chửi ông miền bắc là mẹ cái bọn bắc kỳ là mẹ,1,train,[],[],,,6.3358125,14113,,6.3358125
fosd,fosd_5732.wav,16000,kênh bẩy,0,external_non_toxic,[],[],,,1.608,14114,SPEAKER_04094,1.608
retrieval,5PJoMB03vwI_14.wav,16000,,0,train,[],[],,,6.492,14115,SPEAKER_00035,6.492
fosd,fosd_500.wav,16000,điều quan trọng là anh đã cố gắng,0,external_non_toxic,[],[],,,1.8,14116,SPEAKER_03469,1.8
retrieval,hVHuyezjsdg_72.wav,16000,,0,train,[],[],4331.874,4335.902,4.028,14117,SPEAKER_00356,4.028
vitosa,vitosa_train_3084.wav,16000,mày có ngu hông mày nói tao đeo tai nghe coi đơ đơ đơ địt con mẹ mày não mày bị vấn đề à mày có ngu hông không dạy được mày ăn học à địt cụ mày tao hỏi mày có ngu hông,1,train,[],[],,,11.9900625,14118,,11.9900625
fosd,fosd_20932.wav,16000,"Tôi không bị hụt hẫng , nhưng tôi có buồn .",0,external_non_toxic,[],[],,,3.264,14119,SPEAKER_02037,3.264
fosd,fosd_22719.wav,16000,"Rất tiếc , những ai đã nghĩ như thế đều đã .",0,train,[],[],,,3.432,14120,SPEAKER_00078,3.432
vitosa,vitosa_validation_515.wav,16000,địt con chị mày thằng gay support địt mẹ mày,1,validation,[],[],,,4.41175,14121,,4.41175
vitosa,vitosa_test_148.wav,16000,mình có thể thưởng thức được những giá trị mầu nhiệm của đời sống con người.,0,test,[],[],,,7.0,14122,,7.0
vitosa,vitosa_train_7451.wav,16000,nghĩ mẹ đi địt mẹ bổ cái tai đấy mày nghe đi batman im mẹ mồm đi batman bây giờ địt bổ cái đéo mày luôn mẹ mày,1,train,[],[],,,8.605,14123,,8.605
vitosa,vitosa_train_7109.wav,16000,sau hình như là mười game thua liên tục nhưng không liên tục từ ca mũ và địt mẹ mày game này là game này là game thứ bảy thầy thua khi mà thầy không điểm,1,train,[],[],,,10.3183125,14124,,10.3183125
fosd,fosd_23868.wav,16000,"Cổ phiếu kém chất lượng lên sàn , giá giảm , ít người mua .",0,external_non_toxic,[],[],,,5.904,14125,SPEAKER_00382,5.904
common_voice,cv_1483.wav,16000,Thương chúc người giấc ngủ thật dịu êm,0,validation,[],[],,,4.14,14126,SPEAKER_04284,4.14
vitosa,vitosa_train_1341.wav,16000,tiến bịp nghe chưa tao gọi bằng anh công nhận trước tao gọi mày bằng anh tao nhìn thấy mặt mày già như trái cau già đi da mặt mày nhăn,1,train,[],[],,,7.069,14127,,7.069
retrieval,mp6jA2Zd8Js_74.wav,16000,,0,train,[],[],2942.018,2950.27,8.252,14128,SPEAKER_01237,8.252
vitosa,vitosa_train_2203.wav,16000,con chó đực miệng thì bú cặc chó nó đụ một hồi thì rút ra ngay khi nó rút ra thì từ lỗ đít con chó chảy ra cứt lẫn cả tinh trùng nó và nó bắt đầu ngồi,1,train,[],[],,,8.4778125,14129,,8.4778125
common_voice,cv_3054.wav,16000,Càng thêm vui sướng,0,validation,[],[],,,3.096,14130,SPEAKER_00799,3.096
vitosa,vitosa_train_7844.wav,16000,thầy ơi vợ em tập nấu ăn giờ ngày nào em cũng ăn những thứ củ lồn nó nấu em điên mất mặt méo em chửi nó chết mẹ nó chửi nó đi,1,train,[],[],,,12.0395625,14131,,12.0395625
vitosa,vitosa_test_1579.wav,16000,má mày chẩm hỏi hả con chó này chơi roblox rồi mày quen hả con chó đụ má suốt ngày mày dô tiệm net mày chơi đụ má sao mày ra đó sao mày đéo chơi,1,test,"['má mày', 'con chó', 'con chó đụ má', 'đụ má', 'đéo']","['B-T', 'I-T', 'O', 'O', 'O', 'B-T', 'I-T', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'I-T', 'I-T', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'O']",,,6.21825,14132,,6.21825
vitosa,vitosa_train_7895.wav,16000,lách con mẹ mày lên đá lâu vào,1,train,[],[],,,5.04375,14133,,5.04375
retrieval,ONBa0kwBjmQ_22.wav,16000,,0,train,[],[],,,8.636,14134,SPEAKER_00035,8.636
vitosa,vitosa_train_5126.wav,16000,quyết định cái gì nghĩ kĩ vào mà đã quyết định rồi thì tự biết tôn trọng quyết định của mình có thế thôi xin xin cái lồn bố mày đi ỉa đây cút,1,train,[],[],,,11.5080625,14135,,11.5080625
vitosa,vitosa_train_1567.wav,16000,bạn ơi hit cương custom my name nguyễn văn a có làm thì mới có ăn không làm thì ăn đầu buồi à sống là phải lao động như thế,1,train,[],[],,,0.6824375,14136,,0.6824375
vitosa,vitosa_train_668.wav,16000,leesin đéo có mắt ờ ờ ờ xin con cặc find your center,1,train,[],[],,,6.7399375,14137,,6.7399375
vitosa,vitosa_train_1086.wav,16000,trời ơi nó mệt muốn đứt tim ra ngoài con đĩ mẹ mày,1,train,[],[],,,6.421,14138,,6.421
common_voice,cv_860.wav,16000,Những bài thơ tình hay nhất,0,validation,[],[],,,3.348,14139,SPEAKER_00460,3.348
vitosa,vitosa_train_2148.wav,16000,thay đụ má tiên học lễ hậu học dăn,1,train,[],[],,,3.277,14140,,3.277
fosd,fosd_10031.wav,16000,làm ơn trả bằng đô la,0,external_non_toxic,[],[],,,1.656,14141,SPEAKER_00255,1.656
vitosa,vitosa_train_3900.wav,16000,em em xanh vãi lồn nha em xanh vãi cả lồn luôn ấy má thằng này solo khiên cũng hông được,1,train,[],[],,,5.125,14142,,5.125
common_voice,cv_3418.wav,16000,Thảo thương Tìm cháu Cả Trong Giấc Mơ,0,validation,[],[],,,4.536,14143,SPEAKER_05374,4.536
fosd,fosd_20901.wav,16000,"Huyền chưa học qua chuyên ngành gì , mới tốt nghiệp cấp ba thôi .",0,external_non_toxic,[],[],,,4.896,14144,SPEAKER_01005,4.896
fosd,fosd_24152.wav,16000,"Hy vọng sau cuộc thi , con đường nghệ thuật sẽ rộng mở hơn .",0,train,[],[],,,4.224,14145,SPEAKER_00424,4.224
fosd,fosd_25496.wav,16000,"Nay nhiều người đến an ủi , động viên , có người từ Sài Gòn bay ra thăm .",0,train,[],[],,,4.344,14146,SPEAKER_01985,4.344
fosd,fosd_7250.wav,16000,anh ấy đã đính hôn năm tháng,0,external_non_toxic,[],[],,,2.592,14147,SPEAKER_01222,2.592
vitosa,vitosa_validation_2037.wav,16000,ai nấy cũng đều hiểu cái giã tâm khốn nạn của thằng trung cộng chỉ có cái đảng đội quần què của tụi bay là đéo muốn hiểu thôi à ha mà ta nói,1,validation,[],[],,,9.901,14148,,9.901
vitosa,vitosa_train_5481.wav,16000,mày cãi không lại thì mày câm đi đụ má đi đâu cho cha mẹ có nói nơi nói chốn,1,train,[],[],,,4.765,14149,,4.765
fosd,fosd_21599.wav,16000,"Theo ông , sáng kiến này , lợi nhiều hơn hay là ngược lại ?",0,train,[],[],,,8.16,14150,SPEAKER_00392,8.16
vitosa,vitosa_validation_94.wav,16000,ngân chín mươi tám cái lồn bị nhám còn bị thúi siêu nhân chuối,1,validation,[],[],,,6.2574375,14151,,6.2574375
vitosa,vitosa_train_7161.wav,16000,nè đụ má mày hai con đĩ thằng điếm hôm nay tao bắt tại trận nè,1,train,[],[],,,3.647,14152,,3.647
vitosa,vitosa_train_4243.wav,16000,đụ má tụi bây đòi hòm đi tao tặng cho đứa cái,1,train,[],[],,,4.736,14153,,4.736
fosd,fosd_6378.wav,16000,cóc mía cũng thích ánh sáng vũ trường,0,validation,[],[],,,2.784,14154,SPEAKER_00137,2.784
vitosa,vitosa_train_3468.wav,16000,mẹ mày địt mẹ mày chết thêm tầm à ba mạng nữa là anh trùm rồi đó chết thêm tầm ba mạng nữa anh trùm rồi,1,train,[],[],,,8.8235,14155,,8.8235
fosd,fosd_11085.wav,16000,ôi giời đó chỉ là trò đùa của mấy thằng nhãi cùng cơ quan,0,train,[],[],,,4.152,14156,SPEAKER_00218,4.152
vitosa,vitosa_train_8232.wav,16000,hồi xưa tao kể với tụi mày như thế nào tụi mày đéo có tin tao tụi mày nói tao xạo lồn tụi mày nói tao xạo lồn tụi mày nói tao đổ thừa là địt mẹ mày cái thua của team sbtc,1,train,[],[],,,10.7781875,14157,,10.7781875
vitosa,vitosa_train_1168.wav,16000,mà không mất một đồng phí nào chỉ những người xem được video này thì mới nhận được một ông bố mọi đen đơn thân miễn phí hãy tải app say gex sáu mươi chín để có những trải nghiệm vui vẻ với các ông bố đơn thân nóng bỏng,1,train,[],[],,,10.4078125,14158,,10.4078125
fosd,fosd_17166.wav,16000,"Mình như cái quả đang chín dần , tùy thuộc người ăn muốn độ chín nào .",0,external_non_toxic,[],[],,,5.88,14159,SPEAKER_00579,5.88
common_voice,cv_1353.wav,16000,Lưu tiên sinh đang làm phép,0,validation,[],[],,,2.988,14160,SPEAKER_00706,2.988
fosd,fosd_10996.wav,16000,kênh mười TV,0,external_non_toxic,[],[],,,1.608,14161,SPEAKER_01663,1.608
vitosa,vitosa_train_904.wav,16000,thôi thôi thôi thôi thôi tôi xin rồi tôi kinh tôi kinh bạn quá thôi thôi thôi cảm ơn bạn bạn là nhất nhớ xin chào bạn bạn là nhất địt mẹ cho bố mày cái địa chỉ,1,train,[],[],,,7.5925625,14162,,7.5925625
vitosa,vitosa_train_6058.wav,16000,lồn nào ngáy là lồn ba gà ngáy phải á mấy ông trường cặc ngủ anh em thấy hông,1,train,[],[],,,11.05525,14163,,11.05525
retrieval,R6g946lCMPs_94.wav,16000,,0,train,[],[],,,5.724,14164,SPEAKER_02165,5.724
fosd,fosd_2342.wav,16000,vui lòng khách sạn Brown,0,external_non_toxic,[],[],,,1.728,14165,SPEAKER_01017,1.728
vitosa,vitosa_validation_1061.wav,16000,địt mẹ thầy call chuẩn quá,1,validation,[],[],,,5.773,14166,,5.773
common_voice,cv_4058.wav,16000,Anh thấy tốt hơn nhiều rồi,0,train,[],[],,,3.888,14167,SPEAKER_05462,3.888
fosd,fosd_869.wav,16000,nó thật vui,0,external_non_toxic,[],[],,,1.488,14168,SPEAKER_04259,1.488
retrieval,5kfLCjQhB9E_109.wav,16000,,0,train,[],[],,,1.8200625,14169,SPEAKER_05327,1.8200625
vitosa,vitosa_train_884.wav,16000,đụ má mày lào cào mày cà chớn tao cho tụi nó đập mày chết con đĩ mẹ mày có bữa đụ má mày thời buổi dịch bệnh giờ kiếm gói mỳ ăn hông ra nữa,1,train,[],[],,,11.4475,14170,,11.4475
vitosa,vitosa_test_811.wav,16000,câu như là con yêu mẹ nó trở thành như là một cái lời trong khi cái lời đó thì mình dễ nói với.,0,test,[],[],,,7.0,14171,,7.0
fosd,fosd_6176.wav,16000,chúng tăng cường các giai điệu độ phức tạp và tần số,0,external_non_toxic,[],[],,,3.408,14172,SPEAKER_00681,3.408
fosd,fosd_13499.wav,16000,các siêu thị bách hóa lớn nhất ở đâu,0,external_non_toxic,[],[],,,2.112,14173,SPEAKER_01818,2.112
fosd,fosd_12502.wav,16000,chỉ nhăm nhăm nhắc đến một hai cái tên quen thuộc,0,train,[],[],,,3.528,14174,SPEAKER_00218,3.528
fosd,fosd_22514.wav,16000,Thì dùng giải pháp lệch tầng là ok mà bác chủ.,0,train,[],[],,,3.648,14175,SPEAKER_00507,3.648
